GEOCOD,ID,COD_SET_ZON,COD_QDR_ZON,COD_LOG_ZON,COD_CNDM_ZON,COD_LOTE_ZON,SGL_SUBP_EDIC,SGL_DSTR_EDIC,COD_TSTD_ZON,IND_VRFC_EDIC,IND_EXCL_INCL_CRGA,SGL_ZONA_01_ZON,COD_PRMR_01_ZON,SGL_LNDR_01_ZON,COD_TIP_LEGC_01,COD_LEGC_01_ZON,ANO_LEGC_01_ZON,IND_ADCA_CRGA,SGL_ZONA_02_ZON,COD_PRMR_02_ZON,SGL_LNDR_02_ZON,COD_TIP_LEGC_02,COD_LEGC_02_ZON,ANO_LEGC_02_ZON,SGL_ZONA_03_ZON,COD_PRMR_03_ZON,SGL_LNDR_03_ZON,COD_TIP_LEGC_03,COD_LEGC_03_ZON,ANO_LEGC_03_ZON,SGL_ZONA_04_ZON,COD_PRMR_04_ZON,SGL_LNDR_04_ZON,COD_TIP_LEGC_04,COD_LEGC_04_ZON,ANO_LEGC_04_ZON,SGL_ZONA_05_ZON,COD_PRMR_05_ZON,SGL_LNDR_05_ZON,COD_TIP_LEGC_05,COD_LEGC_05_ZON,ANO_LEGC_05_ZON,SGL_ZONA_06_ZON,COD_PRMR_06_ZON,SGL_LNDR_06_ZON,COD_TIP_LEGC_06,COD_LEGC_06_ZON,ANO_LEGC_06_ZON,COD_AREA_CONST,COD_AREA_LT,COD_END_LOG,COD_NUM_PORT,COD_SIT,VALOR_MET_CODLOG,VALOR_MET_MED_ZON,NUM_PAV,SGL_ZON_URB_RUR,ANO_CONST,IND_EXCL_OBS,TXT_OBS_01_EDIC,TXT_OBS_02_EDIC,NOME_CID_EDIC,NOME_EST_EDIC,NOME_PAIS_EDIC,REG_LIM_ADM,COD_QUAD,COD_ANO,COND,Lat__y_,Long__x_
"RUA PARAISOPOLIS, 139,SAO PAULO, SAO PAULO,BRASIL","058174154490000110","058","174","154490","00","0110",PE,VMT,"1",S,S,ZEIS-3,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","129","110",RUA PARAISOPOLIS,"139","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5309726","-46,5104522"
"RUA ALTO GARCAS, 211,SAO PAULO, SAO PAULO,BRASIL","058174008451000104","058","174","008451","00","0104",PE,VMT,"1",S,S,ZEIS-3,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","71","72",RUA ALTO GARCAS,"211","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5308972","-46,510936"
"RUA PERO NETO, 359,SAO PAULO, SAO PAULO,BRASIL","045143159573000115","045","143","159573","00","0115",VM,SAU,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","124","100",RUA PERO NETO,"359","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,612735","-46,6406974"
"RUA ALTO GARCAS, 203,SAO PAULO, SAO PAULO,BRASIL","058174008451000106","058","174","008451","00","0106",PE,VMT,"1",S,S,ZEIS-3,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","71","72",RUA ALTO GARCAS,"203","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5307963","-46,5109481"
"AV GAL LAMARTINE, 3,SAO PAULO, SAO PAULO,BRASIL","058212115746000044","058","212","115746","00","0044",PE,VMT,"2",S,S,ZEU,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","534","534",AVENIDA  GAL LAMARTINE,"3","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5323579","-46,5218826"
"RUA CUMAI, 397,SAO PAULO, SAO PAULO,BRASIL","058007055778000196","058","007","055778","00","0196",PE,PEN,"1",S,S,ZEIS-5,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","135","110",RUA CUMAI,"397","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5293589","-46,5238945"
"RUA CUMAI, 401,SAO PAULO, SAO PAULO,BRASIL","058007055778000197","058","007","055778","00","0197",PE,PEN,"1",S,S,ZEIS-5,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","141","106",RUA CUMAI,"401","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5293188","-46,523861"
"RUA PROF SOUSA BARROS, 465,SAO PAULO, SAO PAULO,BRASIL","047170184551000337","047","170","184551","00","0337",VM,SAU,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","328","227",RUA PROF SOUSA BARROS,"465","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6298599","-46,6448287"
"AVENIDA NOVE DE JULHO, 3562,SAO PAULO, SAO PAULO,BRASIL","014047148040000230","014","047","148040","00","0230",PI,JDP,"3",S,S,ZEU,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1469",AVENIDA NOVE DE JULHO,"3562","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5702261","-46,6624514"
"RUA KANDINSKY, 43,SAO PAULO, SAO PAULO,BRASIL","049442323640000038","049","442","323640","00","0038",IP,SAC,"2",S,S,ZEIS-2,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1100","1983",RUA KANDINSKY,"43","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6338879","-46,6081888"
"AV ANTONIO J. DE MOURA ANDRADE, 731,SAO PAULO, SAO PAULO,BRASIL","036101105171000322","036","101","105171","00","0322",VM,MOE,"2",S,S,ZC,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","10258","1937",AVENIDA ANTONIO J. DE MOURA ANDRADE,"731","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5855093","-46,6701191"
"RUA ALTO GARCAS, 199,SAO PAULO, SAO PAULO,BRASIL","058174008451000107","058","174","008451","00","0107",PE,VMT,"2",S,S,ZEIS-3,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","76","90",RUA ALTO GARCAS,"199","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5306927","-46,5109808"
"RUA SENA MADUREIRA, 235,SAO PAULO, SAO PAULO,BRASIL","042008179914000294","042","008","179914","00","0294",VM,VMN,"2",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","5680",RUA SENA MADUREIRA,"235","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5936062","-46,6381815"
"RUA ALTO GARCAS, 207,SAO PAULO, SAO PAULO,BRASIL","058174008451000105","058","174","008451","00","0105",PE,VMT,"1",S,S,ZEIS-3,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","71","72",RUA ALTO GARCAS,"207","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5308114","-46,5109432"
"RUA CLOVIS BUENO DE AZEVEDO, 167,SAO PAULO, SAO PAULO,BRASIL","040105051136000034","040","105","051136","00","0034",IP,IPI,"1",S,S,ZC,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","580","504",RUA CLOVIS BUENO DE AZEVEDO,"167","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5902197","-46,6115131"
"RUA PERO NETO, 349,SAO PAULO, SAO PAULO,BRASIL","045143159573000118","045","143","159573","00","0118",VM,SAU,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","137","107",RUA PERO NETO,"349","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6127058","-46,6405714"
"RUA CATAO, 1384,SAO PAULO, SAO PAULO,BRASIL","024046045934000070","024","046","045934","00","0070",LA,LAP,"1",S,S,ZM,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","320","300",RUA CATAO,"1384","0","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5325345","-46,7002493"
"RUA GIROLAMO DAI LIBRI, 153,SAO PAULO, SAO PAULO,BRASIL","049178141526000041","049","178","141526","00","0041",IP,CUR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","180","50",RUA GIROLAMO DAI LIBRI,"153","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6351222","-46,6111094"
"RUA JOAQUIM DE ALMEIDA, 277,SAO PAULO, SAO PAULO,BRASIL","045077105350000311","045","077","105350","00","0311",VM,SAU,"3",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","500","390",RUA JOAQUIM DE ALMEIDA,"277","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6064308","-46,645809"
"RUA ALVES GUIMARAES, 230,SAO PAULO, SAO PAULO,BRASIL","013023009210001028","013","023","009210","00","1028",PI,JDP,"3",S,S,ZEU,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1906","1796",RUA ALVES GUIMARAES,"230","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5595395","-46,674778"
"AV JURITI, 670,SAO PAULO, SAO PAULO,BRASIL","041123114065000590","041","123","114065","00","0590",VM,MOE,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","690",AVENIDA JURITI,"670","2","0","0",,U,,,LOTE COM ENDERECO APROXIMADO,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6021171","-46,662036"
"RUA DOMINIQUIN, 20,SAO PAULO, SAO PAULO,BRASIL","049075193674000295","049","075","193674","00","0295",IP,SAC,"2",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","135",RUA DOMINIQUIN,"20","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,624697","-46,6089684"
"RUA ROMAO PUIGGARI, 374,SAO PAULO, SAO PAULO,BRASIL","049063173568000066","049","063","173568","00","0066",IP,SAC,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","145","114",RUA ROMAO PUIGGARI,"374","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,621769","-46,6104126"
"RUA IBSEN DA COSTA MANSO, 182,SAO PAULO, SAO PAULO,BRASIL","015071089656000046","015","071","089656","00","0046",PI,PIN,"1",S,S,ZER-1,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1541","2898",RUA IBSEN DA COSTA MANSO,"182","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5708486","-46,6795599"
"RUA SILVA BUENO, 821,SAO PAULO, SAO PAULO,BRASIL","040082149632000286","040","082","149632","00","0286",IP,IPI,"1",S,S,ZM,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"8",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","933",RUA SILVA BUENO,"821","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5854793","-46,601662"
"RUA GIROLAMO DAI LIBRI, 149,SAO PAULO, SAO PAULO,BRASIL","049178141526000040","049","178","141526","00","0040",IP,CUR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","120","50",RUA GIROLAMO DAI LIBRI,"149","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6351026","-46,6110529"
"RUA MARQA DE SANTOS, 55,SAO PAULO, SAO PAULO,BRASIL","043123177954000069","043","123","177954","00","0069",IP,IPI,"5",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","35",RUA MARQA DE SANTOS,"55","0","0","0",,U,,,LOTE COM ENDERECO APROXIMADO,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5597011","-46,7010677"
"RUA JUVENAL FERREIRA, 283,SAO PAULO, SAO PAULO,BRASIL","057112114642000144","057","112","114642","00","0144",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","254","350",RUA JUVENAL FERREIRA,"283","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5421554","-46,5275956"
"RUA IZONZO, 431,SAO PAULO, SAO PAULO,BRASIL","049205097063000147","049","205","097063","00","0147",IP,SAC,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","149","130",RUA IZONZO,"431","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6198403","-46,5990694"
"RUA TUPANACI, 205,SAO PAULO, SAO PAULO,BRASIL","046062192287000137","046","062","192287","00","0137",IP,CUR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","97","85",RUA TUPANACI,"205","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6058681","-46,6182583"
"RUA JOAO ANES, 122,SAO PAULO, SAO PAULO,BRASIL","024004101320000139","024","004","101320","00","0139",LA,LAP,"1",S,S,ZC,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","956","406",RUA JOAO ANES,"122","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5263032","-46,7065884"
"RUA GIOVANNI DI BALDUCCIO, 447,SAO PAULO, SAO PAULO,BRASIL","049178010308000042","049","178","010308","00","0042",IP,CUR,"2",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","790","300",RUA GIOVANNI DI BALDUCCIO,"447","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6352386","-46,6113635"
"RUA IZONZO, 441,SAO PAULO, SAO PAULO,BRASIL","049205097063000150","049","205","097063","00","0150",IP,SAC,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","168","84",RUA IZONZO,"441","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6200084","-46,59912"
"RUA JOAO MOURA, 921,SAO PAULO, SAO PAULO,BRASIL","013036103870001093","013","036","103870","00","1093",PI,JDP,"1",S,S,ZC,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","2947","767",RUA JOAO MOURA,"921","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5577313","-46,6796999"
"RUA SEVERINA , 55,SAO PAULO, SAO PAULO,BRASIL","030108181382000126","030","108","181382","00","0126",MO,TAT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","306","125",RUA SEVERINA ,"55","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5280787","-46,4634288"
"RUA DESEM ALVES DE CASTRO, 276,SAO PAULO, SAO PAULO,BRASIL","048223007331000062","048","223","007331","00","0062",IP,CUR,"1",S,S,ZM,"0",,,"0","0",S,QA,"0",,,"0","0",MA,"0",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","370","214",RUA DESEM ALVES DE CASTRO,"276","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,633532","-46,6191432"
"RUA DESEM ALVES DE CASTRO, 273,SAO PAULO, SAO PAULO,BRASIL","048223007331000061","048","223","007331","00","0061",IP,CUR,"1",S,S,ZM,"0",,,"0","0",S,QA,"0",,,"0","0",MA,"0",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","370","214",RUA DESEM ALVES DE CASTRO,"273","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6337025","-46,6189972"
"RUA BR DE IGUAPE, 110,SAO PAULO, SAO PAULO,BRASIL","005068090328000496","005","068","090328","00","0496",SE,LIB,"1",S,S,ZEU,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","9453","4023",RUA BR DE IGUAPE,"110","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,PRIMEIRO QUADRIMESTRE,"2023","0","-23,558448","-46,6358513"
"RUA MARIA MARCOLINA, 529,SAO PAULO, SAO PAULO,BRASIL","025002133035000178","025","002","133035","00","0178",MO,BRS,"1",S,S,ZDE-1,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"9",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","300","323",RUA MARIA MARCOLINA,"529","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5373014","-46,6164925"
"RUA SERRA DE BRAGANCA, 1675,SAO PAULO, SAO PAULO,BRASIL","054052180688000545","054","052","180688","00","0545",MO,TAT,"2",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","533","870",RUA SERRA DE BRAGANCA,"1675","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5429682","-46,5591134"
"RUA TOPAZIO, 367,SAO PAULO, SAO PAULO,BRASIL","034046190837000420","034","046","190837","00","0420",SE,LIB,"3",S,S,ZM,"0",,,"0","0",S,QA,"4",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","631","243",RUA TOPAZIO,"367","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,PRIMEIRO QUADRIMESTRE,"2023","0","-23,574592","-46,6322793"
"RUA DOS ALPES, 443,SAO PAULO, SAO PAULO,BRASIL","004063008141000295","004","063","008141","00","0295",SE,CMB,"1",S,S,ZC,"0",,,"0","0",S,QA,"1",,,"0","0",MA,"10",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1511","1200",RUA DOS ALPES,"443","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,CENTRO,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5611697","-46,6203898"
"RUA SERRA DE BRAGANCA, 1653,SAO PAULO, SAO PAULO,BRASIL","054052180688000544","054","052","180688","00","0544",MO,TAT,"2",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","36","180",RUA SERRA DE BRAGANCA,"1653","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5429797","-46,5593586"
"RUA GARAPEBA, 45,SAO PAULO, SAO PAULO,BRASIL","039176239950000045","039","176","239950","00","0045",VM,VMN,"3",S,S,ZEU,"0",,,"0","0",S,QA,"0",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","1550",RUA GARAPEBA,"45","2","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5926755","-46,6230066"
"RUA TERRA ROXA, 320,SAO PAULO, SAO PAULO,BRASIL","030108188751000127","030","108","188751","00","0127",MO,TAT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","330","133",RUA TERRA ROXA,"320","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,NORTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5486035","-46,5773524"
"RUA CEL SILVERIO GUIMARAES, 544,SAO PAULO, SAO PAULO,BRASIL","048090182214000074","048","090","182214","00","0074",IP,CUR,"5",S,S,ZEIS-1,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","195","116",RUA CEL SILVERIO GUIMARAES,"544","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,4857309","-46,3778199"
"AV SANTO AMARO, 48,SAO PAULO, SAO PAULO,BRASIL","016121009997000354","016","121","009997","00","0354",PI,IBI,"1",S,S,ZEU,"0",,,"0","0",S,QA,"5",,,"0","0",MA,"1",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","0","471",AVENIDA SANTO AMARO,"48","0","0","0",,U,,,LOTE COM ENDERECO APROXIMADO,,SAO PAULO,SAO PAULO,BRASIL,NOROESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5845728","-46,6707624"
"RUA ROMAO PUIGGARI, 380,SAO PAULO, SAO PAULO,BRASIL","049063173568000064","049","063","173568","00","0064",IP,SAC,"1",S,S,ZEUP,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","161","130",RUA ROMAO PUIGGARI,"380","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6218623","-46,6105298"
"RUA MANOEL GOMES FERREIRA, 32,SAO PAULO, SAO PAULO,BRASIL","057234124419000032","057","234","124419","00","0032",PE,VMT,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","116","110",RUA MANOEL GOMES FERREIRA,"32","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,LESTE 1,PRIMEIRO QUADRIMESTRE,"2023","0","-23,5386542","-46,5348015"
"RUA RAFAEL FICONDO, 610,SAO PAULO, SAO PAULO,BRASIL","048235168149000149","048","235","168149","00","0149",IP,CUR,"1",S,S,ZM,"0",,,"0","0",S,QA,"6",,,"0","0",MA,"2",,L,"16050","2014",,"0",,,"0","0",,"0",,,"0","0",,"0",,,"0","0","1071","1000",RUA RAFAEL FICONDO,"610","1","0","0",,U,,,,,SAO PAULO,SAO PAULO,BRASIL,SUL-SUDESTE,PRIMEIRO QUADRIMESTRE,"2023","0","-23,6287489","-46,6125514"
